Year,Season,T_mean,T_max,T_min,RH_min,Wind_max,Precip,RedFlag,SantaAna,DiurnalRange,Station,Total_Fires,Total_Acres_Burned,Max_Acres_Burned,PDSI,ONI,ENSO_Phase,ENSO_Phase_Code
2000,Fall,56.75328438040709,65.66695652173912,49.03478260869565,11.69,32.21,0.22,3,4,16.632173913043474,KOXR,0.0,0.0,0.0,-0.3533333333333333,-0.63,La Nina,-1.0
2000,Spring,60.43792660415474,66.91318681318681,54.53626373626374,16.5,32.21,0.0,0,0,12.37692307692307,KOXR,1.0,1024.24,1024.24,1.38,-0.81,La Nina,-1.0
2000,Summer,64.49511710387695,71.28307692307692,58.738021978021976,29.1,21.85,0.0,0,0,12.545054945054943,KOXR,0.0,0.0,0.0,0.8366666666666666,-0.55,La Nina,-1.0
2000,Winter,54.42768680132444,61.50444444444444,48.04888888888888,14.9,32.21,0.0,0,2,13.455555555555556,KOXR,0.0,0.0,0.0,-0.2733333333333332,-1.66,La Nina,-1.0
2001,Fall,56.678358099295345,64.01260869565218,50.25826086956522,18.44,34.52,0.79,0,4,13.754347826086956,KOXR,0.0,0.0,0.0,-0.47,-0.29,Neutral,0.0
2001,Spring,59.122089607613454,65.21692307692308,53.70065934065934,10.73,31.07,0.49,1,1,11.516263736263738,KOXR,0.0,0.0,0.0,0.6166666666666667,-0.34,Neutral,0.0
2001,Summer,62.5051547483157,68.85673913043478,57.60891304347827,26.92,57.53,0.02,0,0,11.247826086956508,KOXR,0.0,0.0,0.0,-0.3233333333333333,-0.08,Neutral,0.0
2001,Winter,53.34112954846776,60.892,46.498,13.47,29.93,0.18,1,1,14.393999999999998,KOXR,0.0,0.0,0.0,1.26,-0.68,La Nina,-1.0
2002,Fall,57.73081482521671,65.90260869565218,50.36978260869566,9.06,31.07,1.95,1,1,15.532826086956518,KOXR,0.0,0.0,0.0,-1.096666666666667,1.21,El Nino,1.0
2002,Spring,57.93384620378301,64.11280898876404,52.216629213483145,27.07,25.32,0.03,0,0,11.8961797752809,KOXR,1.0,21641.14,21641.14,-4.323333333333333,0.2,Neutral,0.0
2002,Summer,62.66166270206039,69.35782608695652,57.6754347826087,8.69,23.02,0.0,0,0,11.682391304347824,KOXR,0.0,0.0,0.0,-5.403333333333333,0.79,El Nino,1.0
2002,Winter,53.184989663167514,62.76179775280899,44.40179775280899,12.49,33.38,0.1999999999999999,3,3,18.36,KOXR,0.0,0.0,0.0,-2.033333333333333,-0.15,Neutral,0.0
2003,Fall,57.39329055423097,65.58173913043478,50.10369565217391,9.83,33.38,2.45,3,2,15.478043478260872,KOXR,3.0,180005.68,107540.4,-0.88,0.29,Neutral,0.0
2003,Spring,58.304527342563134,64.42373626373627,52.8523076923077,15.06,29.93,0.4,0,1,11.571428571428577,KOXR,0.0,0.0,0.0,1.97,-0.04,Neutral,0.0
2003,Summer,64.99158651828152,71.42391304347827,59.79630434782609,17.81,23.02,0.08,0,0,11.627608695652178,KOXR,0.0,0.0,0.0,0.9666666666666668,0.08,Neutral,0.0
2003,Winter,56.98529201935995,65.956,48.754,10.85,32.21,3.35,4,7,17.202000000000005,KOXR,0.0,0.0,0.0,-0.0066666666666666,0.92,El Nino,1.0
2004,Fall,59.16532445888619,66.80847826086956,52.467173913043474,8.78,35.68,7.12,2,5,14.341304347826089,KOXR,0.0,0.0,0.0,3.1133333333333333,0.67,El Nino,1.0
2004,Spring,61.71698904067346,68.70615384615385,55.35648351648352,18.39,31.07,0.11,0,0,13.349670329670332,KOXR,0.0,0.0,0.0,-2.8533333333333335,0.17,Neutral,0.0
2004,Summer,67.05401698769494,74.00652173913043,61.22847826086957,7.9,32.21,0.1,0,0,12.778043478260862,KOXR,0.0,0.0,0.0,-3.463333333333334,0.47,Neutral,0.0
2004,Winter,54.30704235387934,63.050989010989014,47.17340659340659,10.33,32.21,5.78,1,3,15.877582417582424,KOXR,0.0,0.0,0.0,-1.66,0.37,Neutral,0.0
2005,Fall,58.81244514236598,67.38956521739131,51.74717391304347,7.91,28.77,1.47,3,3,15.642391304347832,KOXR,0.0,0.0,0.0,3.5833333333333335,-0.29,Neutral,0.0
2005,Spring,61.23209777282463,68.22351648351649,55.12307692307692,13.96,36.82,1.48,0,0,13.100439560439568,KOXR,0.0,0.0,0.0,5.34,0.43,Neutral,0.0
2005,Summer,64.15099723460584,70.89173913043479,59.10760869565217,14.65,20.71,0.32,0,0,11.784130434782618,KOXR,0.0,0.0,0.0,4.416666666666667,-0.06,Neutral,0.0
2005,Winter,58.23515472544248,65.49600000000001,51.632,9.87,32.21,20.08,3,2,13.864000000000011,KOXR,0.0,0.0,0.0,6.346666666666667,0.64,El Nino,1.0
2006,Fall,58.42019296834423,68.06260869565217,50.373695652173915,3.9,40.29,1.23,4,5,17.68891304347826,KOXR,0.0,0.0,0.0,-1.356666666666667,0.77,El Nino,1.0
2006,Spring,59.44648189657887,65.85186813186813,54.61670329670329,16.45,29.93,5.37,0,0,11.235164835164838,KOXR,0.0,0.0,0.0,3.3366666666666664,-0.37,Neutral,0.0
2006,Summer,64.43644105409976,71.69,58.73,20.93,23.02,0.08,0,0,12.96,KOXR,0.0,0.0,0.0,-0.2866666666666666,0.1,Neutral,0.0
2006,Winter,53.97585669214306,62.806,45.79600000000001,5.19,32.21,7.74,3,3,17.00999999999999,KOXR,0.0,0.0,0.0,1.7633333333333334,-0.85,La Nina,-1.0
2007,Fall,56.89359836937124,65.47217391304348,49.04717391304348,5.37,33.38,0.21,4,5,16.424999999999997,KOXR,0.0,0.0,0.0,-4.996666666666667,-1.34,La Nina,-1.0
2007,Spring,58.30623540631279,64.76,52.66241758241758,9.2,35.68,1.08,1,1,12.097582417582425,KOXR,0.0,0.0,0.0,-4.920000000000001,-0.32,Neutral,0.0
2007,Summer,64.21827978954106,70.79586956521739,58.64195652173913,36.4,20.71,0.01,0,0,12.153913043478257,KOXR,0.0,0.0,0.0,-5.886666666666667,-0.56,La Nina,-1.0
2007,Winter,54.96028072865111,63.668,47.156,6.29,33.38,3.03,5,6,16.512,KOXR,0.0,0.0,0.0,-2.8466666666666662,0.66,El Nino,1.0
2008,Fall,58.52839324372341,67.89630434782609,50.36586956521739,2.93,33.38,0.59,5,5,17.5304347826087,KOXR,0.0,0.0,0.0,-3.776666666666667,-0.35,Neutral,0.0
2008,Spring,59.11952252144205,67.05252747252747,52.2232967032967,5.71,24.16,0.0,0,0,14.829230769230776,KOXR,0.0,0.0,0.0,-4.163333333333333,-1.01,La Nina,-1.0
2008,Summer,64.9222059294771,70.93282608695652,60.46347826086957,51.55,21.85,0.01,0,0,10.469347826086953,KOXR,0.0,0.0,0.0,-4.31,-0.37,Neutral,0.0
2008,Winter,53.55674804307919,62.64153846153846,45.69384615384616,6.89,32.21,0.15,5,3,16.9476923076923,KOXR,0.0,0.0,0.0,-3.3000000000000003,-1.64,La Nina,-1.0
2009,Fall,57.28580072687939,66.48173913043478,49.223260869565216,5.15,35.68,3.53,4,3,17.25847826086956,KOXR,0.0,0.0,0.0,0.8266666666666667,1.01,El Nino,1.0
2009,Spring,59.54579387242538,66.37010989010989,53.57032967032966,7.23,37.98,0.26,0,0,12.799780219780224,KOXR,0.0,0.0,0.0,-3.986666666666667,-0.33,Neutral,0.0
2009,Summer,64.31577494585393,71.31630434782609,59.02152173913043,26.62,20.71,0.07,0,0,12.294782608695662,KOXR,0.0,0.0,0.0,-3.91,0.45,Neutral,0.0
2009,Winter,55.78015957750241,64.538,47.862,5.96,36.82,6.83,4,4,16.675999999999995,KOXR,0.0,0.0,0.0,-3.706666666666667,-0.85,La Nina,-1.0
2010,Fall,59.27429265731521,66.66760869565218,52.79782608695652,8.56,32.21,11.45,1,1,13.869782608695658,KOXR,0.0,0.0,0.0,2.393333333333333,-1.64,La Nina,-1.0
2010,Spring,58.22520361987046,64.6610989010989,52.53582417582418,12.86,36.82,1.45,1,0,12.125274725274714,KOXR,0.0,0.0,0.0,0.7433333333333333,0.35,Neutral,0.0
2010,Summer,61.751230431126785,68.2954347826087,57.10217391304347,15.27,34.52,0.14,0,0,11.193260869565222,KOXR,0.0,0.0,0.0,0.8366666666666666,-1.05,La Nina,-1.0
2010,Winter,56.31638070856703,64.94606741573034,48.671235955056176,8.9,29.93,8.94,1,3,16.274831460674164,KOXR,0.0,0.0,0.0,0.92,1.5,El Nino,1.0
2011,Fall,58.04628846607447,66.83391304347826,50.51456521739131,4.55,32.21,2.86,3,3,16.319347826086954,KOXR,0.0,0.0,0.0,0.0233333333333333,-1.01,La Nina,-1.0
2011,Spring,60.75557917855949,67.70527472527473,54.82637362637362,6.98,48.34,0.72,0,0,12.87890109890111,KOXR,0.0,0.0,0.0,0.0633333333333333,-0.73,La Nina,-1.0
2011,Summer,64.50380809330787,70.66478260869565,60.197391304347825,39.76,26.46,0.06,0,0,10.46739130434782,KOXR,0.0,0.0,0.0,0.3733333333333333,-0.48,Neutral,0.0
2011,Winter,56.566174089604736,65.17399999999999,48.736,8.95,41.43,2.1,3,4,16.437999999999995,KOXR,0.0,0.0,0.0,2.4499999999999997,-1.42,La Nina,-1.0
2012,Fall,58.499991839232145,66.3638202247191,51.61191011235955,9.77,26.46,2.7,0,0,14.751910112359552,KOXR,0.0,0.0,0.0,-3.6466666666666665,0.27,Neutral,0.0
2012,Spring,59.9139330837039,66.54021978021977,53.77208791208791,14.82,34.52,1.96,0,0,12.76813186813186,KOXR,0.0,0.0,0.0,-2.6133333333333333,-0.47,Neutral,0.0
2012,Summer,65.00398655322167,71.75977528089888,60.13662921348315,51.55,19.57,0.01,0,0,11.623146067415732,KOXR,0.0,0.0,0.0,-3.826666666666666,0.25,Neutral,0.0
2012,Winter,55.36056783256935,64.63340659340659,47.38505494505495,3.62,37.98,4.23,3,2,17.248351648351644,KOXR,0.0,0.0,0.0,-2.106666666666667,-0.86,La Nina,-1.0
2013,Fall,57.64762838091197,67.6204347826087,49.30152173913043,5.05,32.21,0.86,5,5,18.31891304347827,KOXR,0.0,0.0,0.0,-6.703333333333333,-0.18,Neutral,0.0
2013,Spring,61.06760294632568,67.52329670329671,55.441538461538464,3.93,28.77,0.35,1,0,12.081758241758244,KOXR,2.0,48502.0,24251.0,-6.510000000000001,-0.3,Neutral,0.0
2013,Summer,63.451715588811346,69.64347826086956,58.72217391304348,17.84,25.32,0.03,0,0,10.92130434782608,KOXR,0.0,0.0,0.0,-7.413333333333333,-0.4,Neutral,0.0
2013,Winter,54.03355676350376,62.902,45.958000000000006,5.05,32.21,2.19,1,2,16.943999999999996,KOXR,0.0,0.0,0.0,-4.3566666666666665,-0.43,Neutral,0.0
2014,Fall,62.557426357416105,71.84260869565217,54.91869565217392,4.81,28.77,4.74,2,3,16.923913043478258,KOXR,0.0,0.0,0.0,-6.283333333333334,0.49,Neutral,0.0
2014,Spring,61.595342358905285,69.40043956043955,54.82439560439561,4.1,33.38,0.23,4,3,14.57604395604394,KOXR,0.0,0.0,0.0,-7.363333333333333,0.04,Neutral,0.0
2014,Summer,67.15784141406209,73.88913043478261,61.94065217391304,35.98,28.77,0.03,0,0,11.948478260869573,KOXR,0.0,0.0,0.0,-7.616666666666667,0.05,Neutral,0.0
2014,Winter,57.45200645651839,66.28,49.37199999999999,3.46,50.64,4.819999999999999,2,2,16.90800000000001,KOXR,0.0,0.0,0.0,-7.026666666666666,-0.42,Neutral,0.0
2015,Fall,61.6394642072548,71.37891304347826,53.085434782608694,6.6,34.52,0.71,1,2,18.29347826086957,KOXR,1.0,1287.0,1287.0,-5.06,2.42,El Nino,1.0
2015,Spring,61.33196063079124,68.4687912087912,55.27538461538462,6.87,28.77,0.47,1,0,13.193406593406586,KOXR,0.0,0.0,0.0,-6.133333333333333,0.7,El Nino,1.0
2015,Summer,69.6131146570491,76.28195652173913,64.00282608695652,37.41,23.02,1.03,0,0,12.279130434782616,KOXR,0.0,0.0,0.0,-5.516666666666667,1.52,El Nino,1.0
2015,Winter,60.5213972834276,70.422,52.518,9.48,29.93,2.51,3,3,17.903999999999996,KOXR,0.0,0.0,0.0,-5.676666666666667,0.55,El Nino,1.0
2016,Fall,61.28760587874844,70.86630434782609,53.41021739130434,6.15,33.38,4.26,1,2,17.456086956521744,KOXR,0.0,0.0,0.0,-4.533333333333333,-0.69,La Nina,-1.0
2016,Spring,61.33870429531193,67.96857142857144,55.5567032967033,9.55,37.98,0.48,0,0,12.41186813186814,KOXR,1.0,2304.0,2304.0,-5.303333333333334,0.94,El Nino,1.0
2016,Summer,66.99850398089417,74.25695652173913,61.50369565217392,8.04,24.16,0.0,0,0,12.75326086956521,KOXR,1.0,32580.44,32580.44,-5.66,-0.36,Neutral,0.0
2016,Winter,58.40358325495694,67.10000000000001,50.71406593406593,9.32,42.57,5.7,2,3,16.38593406593408,KOXR,0.0,0.0,0.0,-4.916666666666667,2.48,El Nino,1.0
2017,Fall,61.829917018439694,72.39239130434783,53.01695652173913,2.8,31.07,0.13,5,5,19.375434782608693,KOXR,1.0,281893.0,281893.0,-3.8666666666666663,-0.65,La Nina,-1.0
2017,Spring,61.11451294069175,68.39758241758243,55.30307692307692,10.59,32.21,0.3,0,0,13.094505494505505,KOXR,0.0,0.0,0.0,-2.2933333333333334,0.2,Neutral,0.0
2017,Summer,66.70740606325478,73.09673913043478,61.75086956521739,18.0,25.32,0.01,0,0,11.345869565217392,KOXR,0.0,0.0,0.0,-3.0966666666666662,0.14,Neutral,0.0
2017,Winter,56.94883630427856,64.57199999999999,50.85,13.47,32.21,15.06,0,1,13.721999999999989,KOXR,0.0,0.0,0.0,-1.3266666666666669,-0.34,Neutral,0.0
2018,Fall,60.9434676402318,70.46130434782609,52.83108695652174,3.77,36.82,2.69,4,3,17.63021739130435,KOXR,2.0,101330.0,96949.0,-4.3500000000000005,0.76,El Nino,1.0
2018,Spring,60.41323594284101,67.0367032967033,54.84417582417582,11.76,32.21,0.06,0,0,12.192527472527471,KOXR,0.0,0.0,0.0,-4.553333333333334,-0.5,La Nina,-1.0
2018,Summer,68.03580224981026,74.48195652173914,63.022608695652174,39.93,21.85,0.0,0,0,11.459347826086962,KOXR,0.0,0.0,0.0,-4.833333333333333,0.09,Neutral,0.0
2018,Winter,57.133399484866295,65.92800000000001,49.264,6.56,33.38,5.41,1,2,16.66400000000001,KOXR,0.0,0.0,0.0,-4.63,-0.92,La Nina,-1.0
2019,Fall,59.70512615824016,69.05260869565218,51.46347826086957,3.58,32.21,6.93,4,5,17.58913043478261,KOXR,2.0,12374.0,9999.0,0.9433333333333334,0.35,Neutral,0.0
2019,Spring,60.608329646384114,66.58571428571429,55.88659340659341,24.5,34.52,1.29,0,1,10.699120879120876,KOXR,0.0,0.0,0.0,1.5633333333333332,0.66,El Nino,1.0
2019,Summer,66.35831779250955,73.24739130434783,61.115,25.85,24.16,0.0,0,0,12.132391304347829,KOXR,0.0,0.0,0.0,1.5333333333333332,0.28,Neutral,0.0
2019,Winter,54.74548575345925,62.564,47.404,10.27,29.93,11.66,0,5,15.160000000000004,KOXR,0.0,0.0,0.0,1.4466666666666663,0.75,El Nino,1.0
2020,Fall,59.41705512349731,69.41847826086956,50.84326086956521,5.07,34.52,0.46,5,5,18.57521739130435,KOXR,0.0,0.0,0.0,-1.67,-1.17,La Nina,-1.0
2020,Spring,61.18147190425492,68.11076923076924,55.30307692307692,12.98,24.17,2.04,0,0,12.807692307692314,KOXR,0.0,0.0,0.0,1.5599999999999998,0.19,Neutral,0.0
2020,Summer,64.19358638216491,71.58630434782609,59.039130434782614,44.92,21.86,0.01,0,0,12.547173913043473,KOXR,0.0,0.0,0.0,-0.3066666666666666,-0.41,Neutral,0.0
2020,Winter,54.71877608610457,63.66615384615385,46.868791208791215,8.87,27.63,2.71,0,3,16.79736263736263,KOXR,0.0,0.0,0.0,-0.71,0.5,El Nino,1.0
2021,Fall,58.17897007065565,66.15695652173913,50.75326086956522,5.6,42.58,9.99,3,5,15.403695652173916,KOXR,0.0,0.0,0.0,-4.846666666666667,-0.81,La Nina,-1.0
2021,Spring,59.62963934158319,66.41956043956044,53.8610989010989,5.01,33.37,0.01,0,0,12.558461538461543,KOXR,0.0,0.0,0.0,-5.763333333333333,-0.66,La Nina,-1.0
2021,Summer,64.85582128022718,71.74478260869566,60.29913043478261,6.03,23.02,0.0,0,0,11.445652173913048,KOXR,0.0,0.0,0.0,-7.19,-0.4,Neutral,0.0
2021,Winter,54.62290240827099,64.372,45.586,4.94,35.67,1.7500000000000002,4,4,18.786,KOXR,0.0,0.0,0.0,-3.1833333333333336,-1.05,La Nina,-1.0
2022,Fall,58.26163405777268,66.515,51.26,6.85,32.22,3.08,3,4,15.255000000000004,KOXR,0.0,0.0,0.0,-2.813333333333333,-0.99,La Nina,-1.0
2022,Spring,60.23533465114373,67.54307692307692,53.96197802197802,8.27,33.37,0.28,0,0,13.581098901098905,KOXR,0.0,0.0,0.0,-4.773333333333333,-1.06,La Nina,-1.0
2022,Summer,65.85205347308295,72.98326086956521,60.93891304347826,35.82,20.71,0.39,0,0,12.044347826086955,KOXR,0.0,0.0,0.0,-4.996666666666667,-0.81,La Nina,-1.0
2022,Winter,56.23660216271312,67.1,47.136,8.25,34.52,1.1800000000000002,4,5,19.964,KOXR,0.0,0.0,0.0,-4.01,-0.97,La Nina,-1.0
2023,Fall,61.20815830362462,70.84043956043956,53.39626373626374,4.58,31.07,6.07,3,3,17.444175824175822,KOXR,1.0,2715.0,2715.0,1.5233333333333334,1.78,El Nino,1.0
2023,Spring,58.43999249185293,64.17648351648351,53.96989010989011,23.85,29.92,0.92,0,0,10.206593406593406,KOXR,0.0,0.0,0.0,3.5766666666666667,0.16,Neutral,0.0
2023,Summer,66.05891429139018,72.58703296703297,61.401318681318685,34.36,21.86,0.96,0,0,11.185714285714283,KOXR,0.0,0.0,0.0,3.11,1.07,El Nino,1.0
2023,Winter,52.43100028092417,60.1,45.58,12.75,40.28,18.14,0,2,14.520000000000003,KOXR,0.0,0.0,0.0,3.7533333333333334,-0.68,La Nina,-1.0
2024,Fall,59.03393426618927,68.34239130434783,51.960434782608694,5.51,33.37,0.4599999999999999,2,2,16.381956521739134,KOXR,2.0,23939.06,19902.06,-1.8766666666666667,-0.26,Neutral,0.0
2024,Spring,59.60012792604516,65.60857142857142,54.57912087912088,22.65,28.77,1.29,0,0,11.029450549450544,KOXR,0.0,0.0,0.0,2.796666666666667,0.71,El Nino,1.0
2024,Summer,65.12925065418798,72.35130434782609,60.46152173913043,47.92,25.32,0.0,0,0,11.889782608695654,KOXR,0.0,0.0,0.0,0.9633333333333332,0.04,Neutral,0.0
2024,Winter,55.419303168393256,62.74043956043956,48.94373626373626,16.13,32.22,14.11,0,3,13.7967032967033,KOXR,0.0,0.0,0.0,2.306666666666666,1.78,El Nino,1.0
2025,Winter,55.645629198425546,63.971999999999994,47.84,2.6,42.58,4.76,5,5,16.13199999999999,KOXR,0.0,0.0,0.0,-3.223333333333333,-0.59,La Nina,-1.0
2000,Fall,56.83592256727477,67.97912087912088,47.03098901098901,10.19,36.82,0.81,7,7,20.94813186813187,KCMA,0.0,0.0,0.0,-0.3533333333333333,-0.63,La Nina,-1.0
2000,Spring,62.77728542204777,72.33296703296703,54.8,12.6,27.63,0.0,0,1,17.53296703296703,KCMA,1.0,1024.24,1024.24,1.38,-0.81,La Nina,-1.0
2000,Summer,66.83750057020177,76.5367032967033,58.89296703296704,22.2,18.41,0.0,0,0,17.64373626373626,KCMA,0.0,0.0,0.0,0.8366666666666666,-0.55,La Nina,-1.0
2000,Winter,55.06350684613285,64.22093023255815,47.3,6.3,34.52,0.0,1,3,16.920930232558142,KCMA,0.0,0.0,0.0,-0.2733333333333332,-1.66,La Nina,-1.0
2001,Fall,57.19016846518628,66.79086956521739,49.03739130434782,15.16,35.68,3.04,0,2,17.75347826086957,KCMA,0.0,0.0,0.0,-0.47,-0.29,Neutral,0.0
2001,Spring,61.00070627915888,69.94813186813187,53.80417582417583,10.51,33.38,0.87,1,1,16.143956043956038,KCMA,0.0,0.0,0.0,0.6166666666666667,-0.34,Neutral,0.0
2001,Summer,64.9649696081497,73.90260869565218,58.457608695652176,32.65,14.97,0.0,0,0,15.445,KCMA,0.0,0.0,0.0,-0.3233333333333333,-0.08,Neutral,0.0
2001,Winter,53.93848230368913,62.932,45.572,12.28,34.52,12.02,2,5,17.360000000000007,KCMA,0.0,0.0,0.0,1.26,-0.68,La Nina,-1.0
2002,Fall,58.11643021507345,68.0,49.02173913043478,9.47,34.52,5.58,2,4,18.97826086956522,KCMA,0.0,0.0,0.0,-1.096666666666667,1.21,El Nino,1.0
2002,Spring,59.187214863929235,67.8523595505618,51.64224719101123,26.99,25.32,0.06,0,0,16.210112359550564,KCMA,1.0,21641.14,21641.14,-4.323333333333333,0.2,Neutral,0.0
2002,Summer,65.12428569792021,74.96326086956522,58.146956521739135,20.26,16.11,0.02,0,0,16.816304347826083,KCMA,0.0,0.0,0.0,-5.403333333333333,0.79,El Nino,1.0
2002,Winter,53.520846634821815,65.48606741573035,41.99910112359551,7.56,42.57,1.39,6,6,23.48696629213484,KCMA,0.0,0.0,0.0,-2.033333333333333,-0.15,Neutral,0.0
2003,Fall,58.06184196945168,68.7395652173913,48.70869565217391,7.43,32.21,0.86,3,3,20.03086956521739,KCMA,3.0,180005.68,107540.4,-0.88,0.29,Neutral,0.0
2003,Spring,59.81450788136248,68.62307692307692,52.47846153846154,12.06,29.93,1.99,0,0,16.144615384615385,KCMA,0.0,0.0,0.0,1.97,-0.04,Neutral,0.0
2003,Summer,67.03022216792819,76.67521739130434,59.7454347826087,38.49,14.97,0.02,0,0,16.929782608695646,KCMA,0.0,0.0,0.0,0.9666666666666668,0.08,Neutral,0.0
2003,Winter,57.68530295262134,68.75,47.626000000000005,9.18,36.82,7.300000000000001,8,9,21.123999999999995,KCMA,0.0,0.0,0.0,-0.0066666666666666,0.92,El Nino,1.0
2004,Fall,57.5194231028985,67.34260869565217,48.775217391304345,12.64,39.12,7.67,2,10,18.56739130434783,KCMA,0.0,0.0,0.0,3.1133333333333333,0.67,El Nino,1.0
2004,Spring,62.33716351462472,72.08857142857143,53.550549450549454,13.42,24.16,0.0,0,0,18.538021978021973,KCMA,0.0,0.0,0.0,-2.8533333333333335,0.17,Neutral,0.0
2004,Summer,66.86689784410459,76.50108695652175,58.81217391304348,14.07,32.21,0.0,0,0,17.688913043478266,KCMA,0.0,0.0,0.0,-3.463333333333334,0.47,Neutral,0.0
2004,Winter,55.57941700718975,66.95362637362638,46.44549450549451,8.65,34.52,4.359999999999999,3,6,20.50813186813187,KCMA,0.0,0.0,0.0,-1.66,0.37,Neutral,0.0
2005,Fall,59.001708587946545,69.80978260869566,49.73782608695653,5.69,34.52,1.94,6,7,20.071956521739132,KCMA,0.0,0.0,0.0,3.5833333333333335,-0.29,Neutral,0.0
2005,Spring,62.0870014198355,71.34483516483516,53.62769230769231,17.05,29.93,1.19,0,1,17.717142857142854,KCMA,0.0,0.0,0.0,5.34,0.43,Neutral,0.0
2005,Summer,64.86864667425273,74.6991304347826,57.83195652173913,10.57,31.07,0.14,1,0,16.867173913043473,KCMA,0.0,0.0,0.0,4.416666666666667,-0.06,Neutral,0.0
2005,Winter,56.21054163995762,64.524,48.791999999999994,14.54,47.18,19.26,1,3,15.732000000000006,KCMA,0.0,0.0,0.0,6.346666666666667,0.64,El Nino,1.0
2006,Fall,58.464207695917594,71.16369565217391,47.401739130434784,3.71,35.68,1.13,5,6,23.76195652173913,KCMA,0.0,0.0,0.0,-1.356666666666667,0.77,El Nino,1.0
2006,Spring,60.64378617766283,69.44593406593407,53.518901098901104,13.31,31.07,4.11,0,0,15.927032967032964,KCMA,0.0,0.0,0.0,3.3366666666666664,-0.37,Neutral,0.0
2006,Summer,66.52970384853106,77.16239130434782,58.65956521739131,9.55,19.57,0.02,0,0,18.50282608695651,KCMA,0.0,0.0,0.0,-0.2866666666666666,0.1,Neutral,0.0
2006,Winter,53.64198056433724,64.636,43.31,6.04,36.82,7.1,4,7,21.325999999999993,KCMA,0.0,0.0,0.0,1.7633333333333334,-0.85,La Nina,-1.0
2007,Fall,57.95226860321147,69.32065217391305,47.89086956521739,4.67,85.16,1.29,8,8,21.429782608695653,KCMA,0.0,0.0,0.0,-4.996666666666667,-1.34,La Nina,-1.0
2007,Spring,59.198852044815446,67.6221978021978,51.37868131868131,9.08,29.93,0.52,1,0,16.243516483516487,KCMA,0.0,0.0,0.0,-4.920000000000001,-0.32,Neutral,0.0
2007,Summer,66.96996995744594,76.91978260869566,58.900217391304345,31.8,18.41,0.2,0,0,18.01956521739131,KCMA,0.0,0.0,0.0,-5.886666666666667,-0.56,La Nina,-1.0
2007,Winter,54.93221628852044,66.288,44.154,6.47,33.38,0.26,9,6,22.133999999999993,KCMA,0.0,0.0,0.0,-2.8466666666666662,0.66,El Nino,1.0
2008,Fall,58.70175565688571,70.42790697674418,48.07023255813954,2.84,34.52,2.12,5,6,22.357674418604645,KCMA,0.0,0.0,0.0,-3.776666666666667,-0.35,Neutral,0.0
2008,Spring,61.495328889694626,72.00747252747253,51.81978021978022,7.37,26.46,0.06,2,0,20.18769230769231,KCMA,0.0,0.0,0.0,-4.163333333333333,-1.01,La Nina,-1.0
2008,Summer,66.69819110056532,75.605,60.73739130434783,34.72,14.97,0.04,0,0,14.867608695652171,KCMA,0.0,0.0,0.0,-4.31,-0.37,Neutral,0.0
2008,Winter,55.38996310036913,66.04571428571428,45.48417582417583,6.84,43.73,2.08,8,8,20.561538461538458,KCMA,0.0,0.0,0.0,-3.3000000000000003,-1.64,La Nina,-1.0
2009,Fall,57.78826093746523,69.42630434782609,47.38804347826087,5.14,32.21,2.06,5,5,22.03826086956522,KCMA,0.0,0.0,0.0,0.8266666666666667,1.01,El Nino,1.0
2009,Spring,60.20512071105185,69.10175824175825,52.448791208791214,9.16,31.07,0.0699999999999999,0,0,16.652967032967034,KCMA,0.0,0.0,0.0,-3.986666666666667,-0.33,Neutral,0.0
2009,Summer,65.9783262181434,75.886,58.540000000000006,17.94,18.41,0.01,0,0,17.34599999999999,KCMA,0.0,0.0,0.0,-3.91,0.45,Neutral,0.0
2009,Winter,55.87056363926156,66.1,45.922,7.13,36.82,3.32,6,7,20.177999999999997,KCMA,0.0,0.0,0.0,-3.706666666666667,-0.85,La Nina,-1.0
2010,Fall,59.049698801886045,68.7141304347826,50.61434782608696,7.88,31.07,8.86,3,3,18.09978260869564,KCMA,0.0,0.0,0.0,2.393333333333333,-1.64,La Nina,-1.0
2010,Spring,59.57250294094191,68.47868131868132,51.495384615384616,10.67,36.82,0.88,1,1,16.98329670329671,KCMA,0.0,0.0,0.0,0.7433333333333333,0.35,Neutral,0.0
2010,Summer,64.19029066360869,73.85782608695652,57.48173913043478,17.76,14.97,0.03,0,0,16.37608695652174,KCMA,0.0,0.0,0.0,0.8366666666666666,-1.05,La Nina,-1.0
2010,Winter,55.338079491669504,66.23400000000001,45.392,8.3,33.38,5.15,1,2,20.84200000000001,KCMA,0.0,0.0,0.0,0.92,1.5,El Nino,1.0
2011,Fall,58.80580506808363,69.8098901098901,49.04461538461539,4.51,39.12,3.04,4,5,20.765274725274715,KCMA,0.0,0.0,0.0,0.0233333333333333,-1.01,La Nina,-1.0
2011,Spring,60.05070179779626,69.79010989010989,51.32131868131868,7.5,34.52,0.5700000000000001,2,0,18.46879120879121,KCMA,0.0,0.0,0.0,0.0633333333333333,-0.73,La Nina,-1.0
2011,Summer,67.0362966260275,76.37978260869565,60.69434782608696,23.55,16.11,0.04,0,0,15.685434782608688,KCMA,0.0,0.0,0.0,0.3733333333333333,-0.48,Neutral,0.0
